LINK,NAME,LIKES,DISLIKES,LIKE RATIO,DIFFICULTY,Accepted,Submitted,Acceptance %
https://leetcode.com/problems/circular-array-loop,Circular array loop,224,1107,0.168294515,Medium,25713,90485,0.28
https://leetcode.com/problems/tag-validator,Tag validator,71,351,0.168246445,Hard,6597,19565,0.34
https://leetcode.com/problems/statistics-from-a-large-sample,Statistics from a large sample,38,188,0.168141593,Medium,6196,13526,0.46
https://leetcode.com/problems/play-with-chips,Play with chips,81,420,0.161676647,Easy,11188,17506,0.64
https://leetcode.com/problems/smallest-range-i,Smallest range i,163,851,0.160749507,Easy,32684,50185,0.65
https://leetcode.com/problems/number-of-recent-calls,Number of recent calls,198,1093,0.153369481,Easy,34802,49756,0.7
https://leetcode.com/problems/walking-robot-simulation,Walking robot simulation,108,603,0.151898734,Easy,14175,41782,0.34
https://leetcode.com/problems/validate-ip-address,Validate ip address,173,968,0.151621385,Medium,38151,173674,0.22
https://leetcode.com/problems/largest-triangle-area,Largest triangle area,143,850,0.144008056,Easy,18398,32130,0.57
https://leetcode.com/problems/string-to-integer-atoi,String to integer atoi,1243,7595,0.140642679,Medium,465441,3113253,0.15
https://leetcode.com/problems/card-flipping-game,Card flipping game,63,398,0.136659436,Medium,7684,18335,0.42
https://leetcode.com/problems/magical-string,Magical string,94,605,0.134477825,Medium,20483,43755,0.47
https://leetcode.com/problems/height-checker,Height checker,130,903,0.125847047,Easy,34902,51031,0.68
https://leetcode.com/problems/valid-number,Valid number,579,4061,0.124784483,Hard,147386,1007634,0.15
https://leetcode.com/problems/bulb-switcher-ii,Bulb switcher ii,109,771,0.123863636,Medium,11055,21943,0.5
https://leetcode.com/problems/optimal-division,Optimal division,144,1037,0.121930567,Medium,22666,40458,0.56
https://leetcode.com/problems/count-and-say,Count and say,1014,7969,0.112879884,Easy,342497,803870,0.43
https://leetcode.com/problems/moving-stones-until-consecutive,Moving stones until consecutive,42,339,0.11023622,Easy,9543,24242,0.39
https://leetcode.com/problems/magic-squares-in-grid,Magic squares in grid,97,897,0.097585513,Easy,17977,49177,0.37
https://leetcode.com/problems/basic-calculator-iv,Basic calculator iv,50,469,0.096339114,Hard,3028,6493,0.47
https://leetcode.com/problems/invalid-transactions,Invalid transactions,40,389,0.093240093,Medium,8261,27966,0.3
https://leetcode.com/problems/day-of-the-week,Day of the week,46,608,0.070336391,Easy,12623,19641,0.64
https://leetcode.com/problems/delete-columns-to-make-sorted,Delete columns to make sorted,92,1262,0.067946824,Easy,33121,47463,0.7
https://leetcode.com/problems/longest-uncommon-subsequence-i,Longest uncommon subsequence i,238,3803,0.058896313,Easy,53418,93615,0.57
https://leetcode.com/problems/largest-palindrome-product,Largest palindrome product,78,1268,0.05794948,Hard,15832,56328,0.28
